POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
76,9.3607,18.1952,22.952,0.0,0.0,0.0,-5.0298,-22.4358,10.4976,-7.8887,-8.2167,2.8634,0.0,25.651200000000003,-5.353299999999999,20.297900000000002
77,6.9237,17.2394,15.286,0.0,0.0,0.0,-5.4671,-22.302,8.9228,-6.9122,-7.996,2.8069,0.0,13.690600000000002,-5.1891,8.501500000000002
78,5.6967,16.6062,17.4867,0.0,0.0,0.0,-3.0244,-21.8335,10.7524,-9.9142,-7.4272,2.8823,0.0,15.769900000000002,-4.5449,11.225000000000001
79,7.3078,11.212,15.7569,0.0,0.0,0.0,-5.2234,-22.7919,8.3849,-6.9395,-7.6516,2.9149,0.0,7.706800000000002,-4.736700000000001,2.9701000000000017
80,7.419,19.8822,17.2132,0.0,0.0,0.0,-5.5136,-21.4807,7.6684,-9.9296,-7.9118,2.8678,0.0,15.258899999999997,-5.0440000000000005,10.214899999999997
81,5.4905,20.639,14.6033,0.0,0.0,0.0,-4.5651,-21.2646,7.9082,-6.7715,-8.7659,2.9417,0.0,16.039799999999996,-5.8242,10.215599999999995
82,5.92,17.7306,18.5719,0.0,0.0,0.0,-4.1553,-21.5796,10.5165,-9.7974,-8.0955,2.8897,0.0,17.2067,-5.2058,12.000900000000001
83,3.9726,24.2809,18.7324,0.0,0.0,0.0,-4.8531,-23.2968,9.6963,-6.5398,-7.7521,2.8368,0.0,21.992500000000003,-4.9153,17.077200000000005
84,9.0349,19.1431,13.1342,0.0,0.0,0.0,-4.029,-21.7147,8.5943,-9.2431,-7.732,3.0022,0.0,14.919700000000008,-4.7298,10.189900000000009
85,11.7385,21.4889,15.388,0.0,0.0,0.0,-4.5008,-22.2105,9.4924,-8.1311,-7.9586,2.9008,0.0,23.265400000000003,-5.0578,18.207600000000003
86,5.6605,17.0253,18.8402,0.0,0.0,0.0,-4.6805,-22.2872,9.3406,-6.466,-8.6362,2.8511,0.0,17.432899999999997,-5.7851,11.647799999999997
87,8.1243,10.5316,16.7539,0.0,0.0,0.0,-4.2812,-22.6908,8.841,-7.0133,-7.8331,2.904,0.0,10.265500000000003,-4.9291,5.336400000000003
88,7.4721,21.9857,15.6307,0.0,0.0,0.0,-4.5551,-23.2344,10.0111,-5.8175,-7.8886,2.8558,0.0,21.4926,-5.0328,16.459799999999998
89,7.2528,16.1891,15.0881,0.0,0.0,0.0,-4.7791,-21.6654,11.4654,-9.4113,-7.9927,2.9217,0.0,14.139599999999998,-5.071,9.068599999999998
90,6.5749,19.5337,17.1554,0.0,0.0,0.0,-3.5042,-20.8171,9.4505,-9.7524,-8.1196,2.9123,0.0,18.6408,-5.2073,13.433499999999999
91,5.974,17.4472,17.0,0.0,0.0,0.0,-2.4473,-21.6665,11.6487,-8.8631,-8.1655,2.8863,0.0,19.093,-5.2791999999999994,13.8138
92,5.138,16.1949,15.0289,0.0,0.0,0.0,-1.8158,-21.3387,10.32,-9.749,-8.0344,2.9259,0.0,13.7783,-5.108499999999999,8.6698
93,7.0798,20.5224,13.6636,0.0,0.0,0.0,-4.3055,-22.4124,10.394,-7.2734,-8.0642,2.9056,0.0,17.668499999999998,-5.1586,12.509899999999998
94,6.3192,19.5168,17.0543,0.0,0.0,0.0,-4.3855,-21.4509,8.9508,-9.4258,-8.1551,2.9185,0.0,16.57889999999999,-5.236599999999999,11.342299999999991
95,8.3052,28.0534,15.2646,0.0,0.0,0.0,-4.2839,-21.3295,10.025,-9.1806,-8.2588,2.8747,0.0,26.8542,-5.384100000000001,21.4701
96,9.1236,27.6569,15.1841,0.0,0.0,0.0,-5.2047,-21.2805,11.1843,-9.7272,-8.0364,2.9038,0.0,26.936500000000006,-5.1326,21.803900000000006
97,5.784,16.4996,19.5514,0.0,0.0,0.0,-2.7594,-22.6402,11.447,-8.6617,-7.3593,2.86,0.0,19.2207,-4.4993,14.7214
98,9.0315,18.9141,16.4533,0.0,0.0,0.0,-4.798,-22.1543,9.0946,-7.8611,-7.9837,2.9476,0.0,18.680099999999996,-5.036099999999999,13.643999999999997
99,9.2473,17.7998,12.959,0.0,0.0,0.0,-4.5279,-22.0083,10.8726,-9.8242,-7.7133,2.8434,0.0,14.518300000000002,-4.8699,9.648400000000002
100,5.5757,19.0749,13.8081,0.0,0.0,0.0,-4.1271,-22.3595,10.2064,-9.1667,-7.6019,2.9179,0.0,13.0118,-4.683999999999999,8.3278
101,7.8855,15.3081,16.5904,0.0,0.0,0.0,-4.1905,-22.1606,9.3729,-8.7892,-7.6795,2.8528,0.0,14.016599999999999,-4.826700000000001,9.189899999999998
102,12.6955,14.6712,13.9134,0.0,0.0,0.0,-2.6804,-21.6473,8.6724,-8.7712,-7.8846,2.8784,0.0,16.853600000000004,-5.0062,11.847400000000004
103,4.2084,15.6615,14.9996,0.0,0.0,0.0,-2.963,-21.6876,10.518,-9.616,-8.0098,2.9256,0.0,11.120900000000002,-5.0842,6.036700000000002
104,8.568,17.0353,13.2576,0.0,0.0,0.0,-4.6523,-22.3167,10.7025,-8.5467,-7.791,2.8958,0.0,14.047700000000004,-4.895200000000001,9.152500000000003
105,8.3659,16.3746,16.0234,0.0,0.0,0.0,-5.1492,-22.0083,9.268,-8.1293,-8.1599,2.9066,0.0,14.7451,-5.2533,9.491800000000001
106,7.3145,24.795,17.2161,0.0,0.0,0.0,-4.6901,-20.3986,9.4577,-11.4312,-8.0798,2.901,0.0,22.263400000000008,-5.178800000000001,17.08460000000001
107,6.4275,25.1119,16.3166,0.0,0.0,0.0,-4.5947,-21.1072,9.286,-10.8343,-7.9713,2.916,0.0,20.60580000000001,-5.055300000000001,15.55050000000001
108,4.3897,20.4574,15.7072,0.0,0.0,0.0,-4.5104,-21.4891,9.5062,-9.8022,-8.1343,2.9299,0.0,14.2588,-5.2044,9.054400000000001
109,11.444,21.9186,13.9988,0.0,0.0,0.0,-1.4499,-22.6929,12.788,-10.2877,-6.6984,2.8008,0.0,25.718900000000005,-3.8976,21.821300000000004
110,11.2637,26.2286,13.5595,0.0,0.0,0.0,-3.1775,-22.6718,9.0792,-9.8963,-6.6845,2.9918,0.0,24.3854,-3.6927,20.692700000000002
111,5.9382,21.4148,13.6996,0.0,0.0,0.0,-3.7394,-22.5255,10.7456,-8.8387,-7.1542,2.8738,0.0,16.694599999999994,-4.2804,12.414199999999994
112,8.1089,12.6182,14.3434,0.0,0.0,0.0,-2.5703,-24.2244,10.0684,-6.24,-6.5492,2.9643,0.0,12.1042,-3.5848999999999998,8.519300000000001
113,6.907,17.5534,17.1839,0.0,0.0,0.0,-4.2012,-20.8645,7.9252,-9.5929,-8.4637,2.9416,0.0,14.910900000000002,-5.522099999999999,9.388800000000003
114,8.0801,18.6391,15.0963,0.0,0.0,0.0,-3.3531,-22.8907,9.4576,-6.2019,-8.0061,2.965,0.0,18.827400000000004,-5.0411,13.786300000000004
115,6.6202,19.9163,21.6338,0.0,0.0,0.0,-4.168,-22.0501,9.6589,-8.9178,-7.893,2.9385,0.0,22.693299999999997,-4.9544999999999995,17.738799999999998
116,7.5934,24.9208,16.9495,0.0,0.0,0.0,-3.3465,-23.7726,11.078,-6.6692,-7.6612,2.8562,0.0,26.753400000000003,-4.805,21.948400000000003
117,3.9386,19.0705,12.8828,0.0,0.0,0.0,-3.187,-22.4262,11.3293,-8.6038,-7.9247,2.8132,0.0,13.0042,-5.1114999999999995,7.892700000000001
118,6.1224,19.3808,16.171,0.0,0.0,0.0,-4.0774,-21.6086,9.9089,-7.5648,-8.2834,2.953,0.0,18.332300000000004,-5.330400000000001,13.001900000000003
119,6.239,20.9575,16.6749,0.0,0.0,0.0,-5.1916,-22.3592,10.2064,-8.3078,-8.059,2.8925,0.0,18.2192,-5.166499999999999,13.052700000000002
120,6.6228,24.8088,12.6752,0.0,0.0,0.0,-3.3659,-23.0538,9.3243,-6.4038,-7.8107,2.8474,0.0,20.60760000000001,-4.9633,15.644300000000008
121,6.3809,27.5164,12.4099,0.0,0.0,0.0,-0.4175,-20.8504,10.6493,-13.1081,-6.7847,2.9164,0.0,22.580500000000008,-3.8683,18.712200000000006
122,4.6051,17.0298,17.9048,0.0,0.0,0.0,-4.7032,-22.7037,11.5886,-9.5002,-6.9657,2.9652,0.0,14.2212,-4.000500000000001,10.220699999999999
123,7.0991,15.7131,13.2527,0.0,0.0,0.0,-3.9767,-22.47,9.7906,-8.0675,-7.8628,2.8769,0.0,11.341299999999999,-4.9859,6.355399999999999
124,9.0157,18.7546,16.0412,0.0,0.0,0.0,-2.1844,-24.3734,9.6257,-6.6051,-6.4924,2.8618,0.0,20.274299999999997,-3.6306,16.643699999999995
125,5.6265,27.2391,13.067,0.0,0.0,0.0,-3.0069,-22.7773,8.3639,-7.1327,-7.1248,2.9391,0.0,21.379599999999996,-4.1857,17.193899999999996
126,12.2041,25.1852,14.9218,0.0,0.0,0.0,-4.6381,-21.6497,7.9361,-9.4438,-7.8659,2.9548,0.0,24.515599999999996,-4.911099999999999,19.604499999999994
127,6.5643,20.2757,13.7558,0.0,0.0,0.0,-3.8134,-23.3389,10.0527,-5.7007,-7.8229,2.9106,0.0,17.795499999999993,-4.9123,12.883199999999993
128,9.3895,21.8597,17.6072,0.0,0.0,0.0,-5.1556,-22.4193,10.2309,-8.5049,-7.8161,2.8635,0.0,23.0075,-4.9525999999999994,18.054900000000004
129,7.9137,14.3003,18.3435,0.0,0.0,0.0,-1.3534,-23.4289,11.0311,-8.1663,-6.5328,2.8866,0.0,18.64,-3.6462,14.9938
130,8.7613,19.8171,15.4283,0.0,0.0,0.0,-3.7481,-22.201,10.1912,-9.9354,-7.0434,2.8448,0.0,18.3134,-4.1986,14.114800000000002
131,6.2598,20.5736,12.9941,0.0,0.0,0.0,-3.6223,-22.5576,8.9834,-7.9007,-7.5794,2.904,0.0,14.730299999999996,-4.6754,10.054899999999996
132,7.9284,21.1927,16.3328,0.0,0.0,0.0,-3.703,-22.824,9.1284,-8.7149,-6.783,2.8872,0.0,19.340399999999992,-3.8958000000000004,15.44459999999999
133,3.3379,24.6194,13.6009,0.0,0.0,0.0,-3.8578,-21.847,8.2771,-10.2416,-7.0711,2.9271,0.0,13.888900000000001,-4.144,9.744900000000001
134,8.3114,25.3808,17.7416,0.0,0.0,0.0,-4.0454,-22.849,8.2958,-7.7888,-7.3361,2.8577,0.0,25.0464,-4.478400000000001,20.567999999999998
135,8.3335,21.7036,14.5325,0.0,0.0,0.0,-3.8688,-20.8948,8.1885,-11.3928,-7.8071,2.9165,0.0,16.6017,-4.8906,11.711100000000002
136,8.8364,16.4873,15.7499,0.0,0.0,0.0,-3.8488,-24.4432,10.8497,-4.7901,-7.0634,2.8994,0.0,18.841200000000004,-4.164,14.677200000000004
137,6.092,14.9945,18.3469,0.0,0.0,0.0,-5.3194,-22.3618,10.7514,-9.2992,-7.0143,2.8872,0.0,13.204400000000005,-4.1271,9.077300000000005
138,7.8561,16.0582,16.1586,0.0,0.0,0.0,-5.4702,-24.1984,12.4935,-6.2248,-6.7966,2.8361,0.0,16.672999999999995,-3.9604999999999997,12.712499999999995
139,9.5756,16.0428,15.7038,0.0,0.0,0.0,-7.5303,-23.4346,10.3446,-8.361,-6.9566,2.7933,0.0,12.340899999999998,-4.1633,8.177599999999998
140,6.4956,22.8676,14.777,0.0,0.0,0.0,-4.5581,-23.6435,11.0963,-8.1578,-7.0058,2.9127,0.0,18.8771,-4.0931,14.783999999999999
141,3.4132,28.3508,13.9061,0.0,0.0,0.0,-4.3525,-23.1934,12.5148,-8.9563,-6.752,2.9725,0.0,21.682699999999997,-3.7794999999999996,17.9032
142,4.2187,21.6053,14.044,0.0,0.0,0.0,-2.9836,-22.6719,9.4187,-7.3018,-7.2557,2.994,0.0,16.329399999999993,-4.261699999999999,12.067699999999991
143,6.6873,16.6149,19.4561,0.0,0.0,0.0,-5.3708,-23.3045,10.4869,-8.6701,-6.9052,2.9099,0.0,15.899799999999997,-3.9953,11.904499999999999
144,8.9483,19.7951,15.459,0.0,0.0,0.0,-4.1335,-23.8828,12.2913,-7.269,-6.5267,2.9123,0.0,21.208399999999997,-3.6144,17.593999999999998
145,5.4302,14.114,17.0995,0.0,0.0,0.0,-4.1798,-24.2073,11.5979,-6.0262,-7.0786,2.8278,0.0,13.828299999999995,-4.2508,9.577499999999995
146,6.314,24.7404,14.5788,0.0,0.0,0.0,-5.0123,-24.1794,9.998,-6.1502,-6.8695,2.8311,0.0,20.289300000000004,-4.0384,16.250900000000005
147,7.7401,16.3437,15.5311,0.0,0.0,0.0,-4.327,-22.9664,9.8202,-6.5666,-7.4173,2.9058,0.0,15.575099999999999,-4.5115,11.063599999999997
148,6.6567,18.0161,13.8108,0.0,0.0,0.0,-4.4532,-23.6254,10.9869,-8.2277,-6.468,2.8875,0.0,13.1642,-3.5805,9.5837
149,7.9896,21.0526,18.9266,0.0,0.0,0.0,-6.154,-24.8692,11.0586,-4.5361,-6.9246,2.8646,0.0,23.468100000000003,-4.0600000000000005,19.4081
150,7.8158,15.9203,14.8503,0.0,0.0,0.0,-5.4817,-22.9366,9.7659,-8.4598,-7.0956,2.8881,0.0,11.474199999999998,-4.2075,7.266699999999998
151,8.6265,19.1831,15.4204,0.0,0.0,0.0,-5.1794,-23.7516,11.5666,-7.2476,-6.9705,2.863,0.0,18.618000000000002,-4.1075,14.5105
152,6.2656,23.2031,17.0695,0.0,0.0,0.0,-6.143,-23.564,10.2698,-7.9347,-6.9762,2.9004,0.0,19.166300000000003,-4.075800000000001,15.090500000000002
153,11.7563,17.2888,17.7303,0.0,0.0,0.0,-3.5541,-21.8029,8.347,-10.0141,-6.9664,2.9134,0.0,19.7513,-4.053,15.6983
154,6.2118,14.7229,18.7859,0.0,0.0,0.0,-5.7811,-23.5404,9.4176,-5.7461,-7.3364,2.8447,0.0,14.0706,-4.4917,9.5789
155,6.3715,20.9581,14.0198,0.0,0.0,0.0,-3.293,-23.6712,11.271,-7.5698,-6.7935,2.8557,0.0,18.086400000000005,-3.9377999999999997,14.148600000000005
156,5.2631,20.8687,12.3475,0.0,0.0,0.0,-3.3875,-20.7166,9.1305,-12.4671,-7.5142,3.1243,0.0,11.03859999999999,-4.3899,6.64869999999999
157,6.4743,22.9444,16.3172,0.0,0.0,0.0,-2.6548,-23.7223,12.4192,-6.9592,-7.2703,3.0688,0.0,24.8188,-4.201499999999999,20.6173
158,11.7129,21.0559,16.9084,0.0,0.0,0.0,-2.6598,-23.9264,9.3589,-5.1544,-7.4997,3.0647,0.0,27.2955,-4.435,22.860500000000002
159,8.8754,23.7292,14.9397,0.0,0.0,0.0,-4.9725,-22.0484,9.3408,-10.1848,-7.3566,3.0406,0.0,19.679399999999998,-4.316000000000001,15.363399999999997
160,7.7939,19.2391,13.5182,0.0,0.0,0.0,-4.1161,-23.4145,10.5002,-7.6951,-7.3258,3.1098,0.0,15.825699999999998,-4.216,11.609699999999997
161,3.8054,20.4025,16.7103,0.0,0.0,0.0,-3.3547,-22.0676,10.164,-10.8227,-7.1832,3.0446,0.0,14.837200000000001,-4.1386,10.6986
162,10.6904,24.9841,12.7211,0.0,0.0,0.0,-3.8009,-21.3295,7.3536,-11.3609,-7.501,3.108,0.0,19.257900000000003,-4.393000000000001,14.864900000000002
163,6.6548,17.5731,14.3692,0.0,0.0,0.0,-4.0178,-22.4393,9.3139,-9.0178,-7.3747,3.0834,0.0,12.436099999999998,-4.2913,8.144799999999998
164,3.7761,21.0338,11.7683,0.0,0.0,0.0,-3.7171,-23.3441,10.0344,-7.111,-7.1438,3.0352,0.0,12.440399999999993,-4.108599999999999,8.331799999999994
165,5.7637,23.5205,16.3958,0.0,0.0,0.0,-3.0502,-23.5382,11.9628,-7.8322,-6.9367,3.0557,0.0,23.2222,-3.8810000000000002,19.3412
166,6.3667,20.9884,12.4695,0.0,0.0,0.0,-2.2089,-21.9109,9.5206,-10.5454,-7.1657,3.1082,0.0,14.68,-4.0575,10.622499999999999
167,11.6075,18.3633,11.2656,0.0,0.0,0.0,-4.4079,-21.4956,8.7576,-10.7462,-7.3622,3.0992,0.0,13.344299999999999,-4.263,9.081299999999999
168,10.4716,20.9363,14.1916,0.0,0.0,0.0,-5.0981,-22.0854,11.2461,-9.3013,-7.4819,3.0533,0.0,20.360799999999998,-4.4286,15.932199999999998
169,6.7662,16.6013,13.5655,0.0,0.0,0.0,-3.8122,-22.5884,9.9446,-9.3315,-7.3321,3.0718,0.0,11.145500000000004,-4.260299999999999,6.885200000000005
170,7.5831,17.8113,14.5638,0.0,0.0,0.0,-3.7555,-23.1058,10.445,-8.2718,-7.0758,3.087,0.0,15.270100000000001,-3.9888,11.281300000000002
171,7.188,21.0822,14.0332,0.0,0.0,0.0,-3.4965,-21.7281,8.5098,-9.0973,-7.74,3.0157,0.0,16.4913,-4.7243,11.767
172,5.8287,13.7796,14.9894,0.0,0.0,0.0,-3.4013,-22.3944,9.5329,-9.0947,-7.6539,3.073,0.0,9.240200000000005,-4.5809,4.659300000000005
173,6.7662,23.1625,14.4188,0.0,0.0,0.0,-4.3112,-22.6044,10.5892,-8.1783,-7.6931,3.0673,0.0,19.842800000000004,-4.6258,15.217000000000002
174,7.9086,21.5991,13.9767,0.0,0.0,0.0,-1.5642,-23.3632,13.3814,-7.6983,-7.3477,3.0404,0.0,24.2401,-4.3073,19.9328
175,8.3898,17.2757,12.6605,0.0,0.0,0.0,-2.4659,-23.6785,9.6436,-6.3641,-7.0677,3.0278,0.0,15.461100000000002,-4.0399,11.421200000000002
176,3.9704,22.5727,15.3406,0.0,0.0,0.0,-3.8275,-22.7962,10.4198,-9.0111,-7.2072,3.091,0.0,16.66870000000001,-4.1162,12.552500000000009
177,8.0867,18.6938,16.367,0.0,0.0,0.0,-4.544,-22.583,8.6007,-8.7423,-7.1615,3.0513,0.0,15.878900000000005,-4.110200000000001,11.768700000000004
178,8.6969,15.5933,13.9837,0.0,0.0,0.0,-2.3269,-23.4755,8.9127,-6.3614,-7.3585,3.1306,0.0,15.022799999999993,-4.2279,10.794899999999993
179,5.3971,25.0961,12.4935,0.0,0.0,0.0,-3.0624,-23.3097,10.527,-8.7116,-7.1133,3.0838,0.0,18.430000000000003,-4.0295,14.400500000000005
180,9.4092,14.1553,12.8985,0.0,0.0,0.0,-3.5766,-22.307,9.238,-8.8041,-7.2314,3.1134,0.0,11.013300000000003,-4.118,6.895300000000002
181,9.8992,15.8855,14.9329,0.0,0.0,0.0,-4.4001,-21.9202,9.3841,-9.1522,-7.483,3.0604,0.0,14.6292,-4.422599999999999,10.206600000000002
182,5.0068,19.5283,15.8601,0.0,0.0,0.0,-3.5075,-21.8519,10.7547,-8.4585,-7.814,3.0627,0.0,17.332,-4.7513000000000005,12.5807
183,4.0511,16.7774,14.0154,0.0,0.0,0.0,-4.3164,-23.4233,9.9198,-7.6133,-7.3567,3.0773,0.0,9.410699999999995,-4.2794,5.131299999999995
184,8.6299,15.2838,16.296,0.0,0.0,0.0,-2.6276,-23.715,10.1784,-8.5555,-6.505,3.0562,0.0,15.489999999999997,-3.4488,12.041199999999996
185,8.4133,17.2847,15.7264,0.0,0.0,0.0,-4.6628,-22.2229,10.4675,-9.25,-7.8988,3.0593,0.0,15.7562,-4.839499999999999,10.9167
186,5.024,21.3086,14.2133,0.0,0.0,0.0,-2.8786,-22.9362,11.397,-8.4701,-6.9631,3.0697,0.0,17.658,-3.8933999999999997,13.764600000000002
187,6.3822,16.9164,16.5502,0.0,0.0,0.0,-3.7371,-23.1729,10.17,-6.4925,-7.6298,3.063,0.0,16.616300000000003,-4.566800000000001,12.049500000000004
188,7.695,16.2762,15.912,0.0,0.0,0.0,-3.7814,-21.649,8.3548,-8.2623,-8.3333,3.1104,0.0,14.545300000000001,-5.222899999999999,9.322400000000002
189,11.4278,23.9446,19.3876,0.0,0.0,0.0,-3.1622,-22.9127,8.4816,-8.2104,-7.0977,3.0491,0.0,28.9563,-4.0485999999999995,24.9077
190,5.8164,20.2702,17.8685,0.0,0.0,0.0,-4.0637,-22.5991,9.3553,-9.3524,-7.4895,3.0863,0.0,17.295200000000005,-4.4032,12.892000000000005
191,4.4832,19.2365,15.8601,0.0,0.0,0.0,-4.1969,-22.6917,10.6525,-9.4988,-7.073,3.0132,0.0,13.844899999999999,-4.059800000000001,9.785099999999998
192,5.3313,20.5311,12.803,0.0,0.0,0.0,-3.586,-22.5063,10.8331,-9.3835,-7.3101,3.0114,0.0,14.022699999999999,-4.2987,9.723999999999998
193,6.1898,19.0199,13.8955,0.0,0.0,0.0,-4.439,-21.496,9.5853,-9.6099,-7.7461,3.0806,0.0,13.145599999999998,-4.6655,8.480099999999998
194,5.3562,19.8963,13.0683,0.0,0.0,0.0,-4.5753,-22.2849,9.1895,-8.7488,-7.6964,3.1192,0.0,11.90130000000001,-4.5771999999999995,7.32410000000001
195,4.9272,20.4145,15.2156,0.0,0.0,0.0,-4.4101,-22.0116,10.8311,-9.6624,-7.4495,3.0835,0.0,15.304299999999996,-4.366,10.938299999999996
196,7.1445,21.7149,12.6835,0.0,0.0,0.0,-3.5154,-21.168,8.7766,-11.4403,-7.8891,3.1392,0.0,14.195800000000006,-4.7499,9.445900000000005
197,8.1219,17.3113,13.2572,0.0,0.0,0.0,-3.7162,-22.9996,9.8893,-6.8874,-7.9937,3.1182,0.0,14.976499999999994,-4.8755,10.100999999999996
198,8.1818,18.5831,20.7295,0.0,0.0,0.0,-3.6049,-21.8547,9.2617,-8.3903,-8.1685,3.1468,0.0,22.906200000000002,-5.0217,17.884500000000003
199,11.6086,18.4582,12.6543,0.0,0.0,0.0,-3.9696,-23.5019,9.669,-7.4195,-7.1501,3.0369,0.0,17.499100000000002,-4.1132,13.385900000000003
200,8.185,22.7724,13.7092,0.0,0.0,0.0,-3.867,-20.6981,8.7397,-10.73,-8.1143,3.1316,0.0,18.111200000000004,-4.9826999999999995,13.128500000000004
201,6.6459,18.4334,13.8404,0.0,0.0,0.0,-3.4341,-22.2252,9.1739,-9.5153,-7.2338,3.0723,0.0,12.918999999999997,-4.1615,8.757499999999997
202,4.774,19.3038,13.3613,0.0,0.0,0.0,-4.2237,-23.3191,10.2296,-7.9425,-7.1357,3.0996,0.0,12.183399999999995,-4.036099999999999,8.147299999999996
203,14.1513,19.6643,12.273,0.0,0.0,0.0,-2.8191,-22.899,8.7287,-8.5693,-6.9194,3.1031,0.0,20.529899999999998,-3.8163000000000005,16.7136
204,9.2066,16.9663,18.6417,0.0,0.0,0.0,-3.3743,-24.2543,9.4292,-7.1166,-6.6692,3.073,0.0,19.498600000000003,-3.5962,15.902400000000004
205,8.0264,21.5926,13.4029,0.0,0.0,0.0,-2.3849,-22.3547,8.9319,-8.6369,-7.6933,3.0358,0.0,18.577299999999997,-4.6575,13.919799999999997
206,6.5537,20.1251,14.1681,0.0,0.0,0.0,-5.028,-22.3979,10.0134,-9.6115,-7.1645,3.044,0.0,13.8229,-4.1205,9.7024
207,4.5483,15.58,13.0395,0.0,0.0,0.0,-2.3581,-22.6713,13.5923,-9.6991,-6.9542,2.991,0.0,12.0316,-3.9632,8.068399999999999
208,7.8726,20.7038,16.0981,0.0,0.0,0.0,-4.5595,-22.4957,7.8948,-8.0659,-7.5652,3.1196,0.0,17.448199999999996,-4.4456,13.002599999999996
209,6.9927,17.0376,13.332,0.0,0.0,0.0,-3.3406,-22.2019,9.7974,-9.2609,-7.2242,3.0831,0.0,12.356300000000005,-4.1411,8.215200000000005
210,3.7933,18.0859,16.2145,0.0,0.0,0.0,-1.1723,-23.6599,10.9035,-8.1309,-7.0234,3.0858,0.0,16.0341,-3.9375999999999998,12.096499999999999
211,5.7463,13.0721,17.1711,0.0,0.0,0.0,-3.5889,-22.8339,9.9226,-7.758,-7.7836,3.127,0.0,11.731299999999997,-4.6566,7.074699999999997
212,4.8807,22.4336,12.287,0.0,0.0,0.0,-2.174,-22.0398,10.985,-9.8242,-7.3875,3.0767,0.0,16.548300000000005,-4.3108,12.237500000000006
213,4.8741,17.4358,9.997,0.0,0.0,0.0,-2.3696,-22.6114,10.5874,-9.4242,-6.6623,3.0277,0.0,8.489099999999999,-3.6346000000000003,4.854499999999998
214,7.5085,16.8395,15.064,0.0,0.0,0.0,-2.8598,-23.2923,10.0289,-7.7345,-7.0701,3.0512,0.0,15.554299999999998,-4.0189,11.535399999999997
215,9.0204,23.1104,12.935,0.0,0.0,0.0,-3.0599,-21.9673,8.6235,-10.4536,-7.1496,3.1322,0.0,18.2085,-4.0174,14.191100000000002
216,4.7593,19.6862,12.6469,0.0,0.0,0.0,-2.4745,-23.361,9.1484,-7.481,-7.2274,3.122,0.0,12.924299999999997,-4.1054,8.818899999999996
217,5.1919,20.2711,15.532,0.0,0.0,0.0,-4.2271,-23.5899,9.9134,-6.8236,-7.2581,3.0641,0.0,16.267800000000005,-4.194,12.073800000000006
218,9.5409,24.044,13.4246,0.0,0.0,0.0,-1.5373,-24.4207,13.4191,-7.5767,-6.3577,3.0501,0.0,26.893900000000006,-3.3076000000000003,23.586300000000005
219,4.8251,21.8347,12.0319,0.0,0.0,0.0,-3.6186,-23.0838,11.6595,-8.0191,-7.4878,3.0538,0.0,15.629699999999994,-4.434,11.195699999999995
220,7.7102,18.6346,12.4925,0.0,0.0,0.0,-3.0856,-23.5458,9.7001,-6.4429,-7.5108,3.0657,0.0,15.463099999999999,-4.4451,11.017999999999999
221,4.9132,22.2062,13.7237,0.0,0.0,0.0,-3.3761,-21.9874,11.3259,-9.6474,-7.5536,3.0355,0.0,17.158099999999997,-4.5181000000000004,12.639999999999997
222,5.8152,23.1504,14.7858,0.0,0.0,0.0,-1.7563,-23.0931,11.269,-5.9083,-7.8279,3.0967,0.0,24.2627,-4.731199999999999,19.531499999999998
223,9.4738,20.3356,13.9289,0.0,0.0,0.0,-1.633,-23.0035,7.7268,-8.1824,-6.9962,3.0835,0.0,18.6462,-3.9127,14.7335
224,12.1173,18.8799,12.0134,0.0,0.0,0.0,-2.4975,-23.4072,10.8857,-7.8005,-7.357,3.0682,0.0,20.191099999999995,-4.2888,15.902299999999997
225,12.0155,24.9104,13.641,0.0,0.0,0.0,-4.2483,-22.2224,9.8742,-9.3236,-7.4177,3.0632,0.0,24.6468,-4.3545,20.292299999999997
226,5.8103,18.7221,12.7336,0.0,0.0,0.0,-3.3619,-22.1342,9.7499,-10.1328,-7.4046,3.0293,0.0,11.387000000000008,-4.3753,7.011700000000007
227,8.5246,16.4136,11.806,0.0,0.0,0.0,-3.66,-22.9906,9.7029,-8.403,-7.1049,3.0746,0.0,11.393499999999994,-4.0302999999999995,7.363199999999995
228,4.839,23.9846,13.9236,0.0,0.0,0.0,-1.7716,-21.2214,10.1537,-9.8451,-7.943,3.0832,0.0,20.062800000000003,-4.8598,15.203000000000003
229,4.8648,23.6576,13.127,0.0,0.0,0.0,-2.0561,-23.1988,10.694,-7.4111,-6.915,3.0421,0.0,19.677400000000002,-3.8729,15.804500000000003
230,5.1312,17.849,12.6149,0.0,0.0,0.0,-3.1307,-24.8423,10.9191,-6.068,-6.5906,3.0912,0.0,12.473200000000004,-3.4994,8.973800000000004
231,14.5031,20.4492,16.961,0.0,0.0,0.0,-4.7161,-22.0493,10.1995,-9.9288,-7.4961,2.8694,0.0,25.418600000000005,-4.6267,20.791900000000005
232,4.3597,18.9691,16.9945,0.0,0.0,0.0,-3.714,-22.4102,10.6607,-8.004,-7.6253,3.0064,0.0,16.85580000000001,-4.6189,12.23690000000001
233,4.3162,25.6251,16.1011,0.0,0.0,0.0,-4.0193,-23.3612,10.1844,-7.1169,-7.2958,3.0222,0.0,21.7294,-4.2736,17.4558
